route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
8283,145.0.1,986516,Jacksboro Hwy/Downtown,,0,88630,34127,0,0
8283,145.0.1,986515,Jacksboro Hwy/Downtown,,0,88631,34127,0,0
8283,145.0.1,986525,Jacksboro Hwy/Downtown,,0,88633,34127,0,0
8283,145.0.1,986529,Jacksboro Hwy/Downtown,,0,88630,34127,0,0
8283,145.0.1,986514,Jacksboro Hwy/Downtown,,0,88633,34127,0,0
8283,145.0.1,986531,Jacksboro Hwy/Boat Club Rd,,1,88634,34128,0,0
8283,145.0.1,986530,Jacksboro Hwy/Boat Club Rd,,1,88631,34128,0,0
8283,145.0.1,986533,Jacksboro Hwy/Boat Club Rd,,1,88632,34128,0,0
8283,145.0.1,986552,Jacksboro Hwy/Boat Club Rd,,1,88634,34128,0,0
8283,145.0.1,986556,Jacksboro Hwy/Boat Club Rd,,1,88631,34128,0,0
8283,145.0.1,986547,Jacksboro Hwy/Boat Club Rd,,1,88632,34128,0,0
8283,145.0.1,986551,Jacksboro Hwy/Boat Club Rd,,1,88634,34128,0,0
8283,145.0.1,986555,Jacksboro Hwy/Boat Club Rd,,1,88631,34128,0,0
8283,145.0.1,986546,Jacksboro Hwy/Boat Club Rd,,1,88632,34128,0,0
8283,145.0.1,986550,Jacksboro Hwy/Boat Club Rd,,1,88634,34128,0,0
8283,145.0.1,986554,Jacksboro Hwy/Boat Club Rd,,1,88631,34128,0,0
8283,145.0.1,986545,Jacksboro Hwy/Boat Club Rd,,1,88632,34128,0,0
8283,145.0.1,986549,Jacksboro Hwy/Boat Club Rd,,1,88634,34128,0,0
8283,145.0.1,986553,Jacksboro Hwy/Boat Club Rd,,1,88631,34128,0,0
8283,145.0.1,986534,Jacksboro Hwy/Boat Club Rd,,1,88632,34128,0,0
8283,145.0.1,986548,Jacksboro Hwy/Boat Club Rd,,1,88634,34128,0,0
8283,145.0.1,986544,Jacksboro Hwy/Boat Club Rd,,1,88631,34128,0,0
8283,145.0.1,986557,Jacksboro Hwy/Boat Club Rd,,1,88632,34128,0,0
8283,145.0.1,986540,Jacksboro Hwy/Boat Club Rd,,1,88630,34128,0,0
8283,145.0.1,986543,Jacksboro Hwy/Boat Club Rd,,1,88631,34128,0,0
8283,145.0.1,986536,Jacksboro Hwy/Boat Club Rd,,1,88633,34128,0,0
8283,145.0.1,986539,Jacksboro Hwy/Boat Club Rd,,1,88630,34128,0,0
8283,145.0.1,986542,Jacksboro Hwy/Boat Club Rd,,1,88631,34128,0,0
8283,145.0.1,986535,Jacksboro Hwy/Boat Club Rd,,1,88633,34128,0,0
8283,145.0.1,986538,Jacksboro Hwy/Boat Club Rd,,1,88630,34128,0,0
8283,145.0.1,986541,Jacksboro Hwy/Boat Club Rd,,1,88631,34128,0,0
8283,145.0.1,986558,Jacksboro Hwy/Boat Club Rd,,1,88633,34128,0,0
8283,145.0.1,986537,Jacksboro Hwy/Boat Club Rd,,1,88630,34128,0,0
8283,145.0.1,986532,Jacksboro Hwy/Boat Club Rd,,1,88633,34128,0,0
8284,145.0.1,986703,Bryant Irvin/Ridgemar Mall,,0,88653,34129,0,0
8284,145.0.1,986704,Bryant Irvin/Ridgemar Mall,,0,88652,34129,0,0
8284,145.0.1,986705,Bryant Irvin/Ridgemar Mall,,0,88653,34129,0,0
8284,145.0.1,986706,Bryant Irvin/Ridgemar Mall,,0,88652,34129,0,0
8284,145.0.1,986707,Bryant Irvin/Ridgemar Mall,,0,88653,34129,0,0
8284,145.0.1,986708,Bryant Irvin/Ridgemar Mall,,0,89736,34129,0,0
8284,145.0.1,986709,Bryant Irvin/Ridgemar Mall,,0,89735,34129,0,0
8284,145.0.1,986710,Bryant Irvin/Ridgemar Mall,,0,89736,34129,0,0
8284,145.0.1,986711,Bryant Irvin/Ridgemar Mall,,0,88847,34129,0,0
8284,145.0.1,986712,Bryant Irvin/Ridgemar Mall,,0,88649,34129,0,0
8284,145.0.1,986713,Bryant Irvin/Ridgemar Mall,,0,89738,34129,0,0
8284,145.0.1,986714,Bryant Irvin/Ridgemar Mall,,0,89737,34129,0,0
8284,145.0.1,986715,Bryant Irvin/Ridgemar Mall,,0,89738,34129,0,0
8284,145.0.1,986716,Bryant Irvin/Ridgemar Mall,,0,89737,34129,0,0
8284,145.0.1,986717,Bryant Irvin/Ridgemar Mall,,0,89738,34129,0,0
8284,145.0.1,986718,Bryant Irvin/Ridgemar Mall,,0,89737,34129,0,0
8284,145.0.1,986719,Bryant Irvin/Hulen Mall,,1,88653,34130,0,0
8284,145.0.1,986720,Bryant Irvin/Hulen Mall,,1,88652,34130,0,0
8284,145.0.1,986721,Bryant Irvin/Hulen Mall,,1,88653,34130,0,0
8284,145.0.1,986722,Bryant Irvin/Hulen Mall,,1,88652,34130,0,0
8284,145.0.1,986723,Bryant Irvin/Hulen Mall,,1,88653,34130,0,0
8284,145.0.1,986724,Bryant Irvin/Hulen Mall,,1,89736,34130,0,0
8284,145.0.1,986725,Bryant Irvin/Hulen Mall,,1,89735,34130,0,0
8284,145.0.1,986726,Bryant Irvin/Hulen Mall,,1,89736,34130,0,0
8284,145.0.1,986727,Bryant Irvin/Hulen Mall,,1,88847,34130,0,0
8284,145.0.1,986728,Bryant Irvin/Hulen Mall,,1,89737,34130,0,0
8284,145.0.1,986729,Bryant Irvin/Hulen Mall,,1,89738,34130,0,0
8284,145.0.1,986730,Bryant Irvin/Hulen Mall,,1,89737,34130,0,0
8284,145.0.1,986731,Bryant Irvin/Hulen Mall,,1,89738,34130,0,0
8284,145.0.1,986732,Bryant Irvin/Hulen Mall,,1,89737,34130,0,0
8284,145.0.1,986733,Bryant Irvin/Hulen Mall,,1,89738,34130,0,0
8284,145.0.1,986734,Bryant Irvin/Hulen Mall,,1,89737,34130,0,0
8285,145.0.1,986817,Hulen/Montgomery Plaza,,0,88451,34131,0,0
8285,145.0.1,986818,Hulen/Montgomery Plaza,,0,88846,34131,0,0
8285,145.0.1,986819,Hulen/Montgomery Plaza,,0,88442,34131,0,0
8285,145.0.1,986820,Hulen/Montgomery Plaza,,0,88446,34131,0,0
8285,145.0.1,986821,Hulen/Montgomery Plaza,,0,88451,34131,0,0
8285,145.0.1,986822,Hulen/Montgomery Plaza,,0,88846,34131,0,0
8285,145.0.1,986823,Hulen/Montgomery Plaza,,0,89732,34131,0,0
8285,145.0.1,986824,Hulen/Montgomery Plaza,,0,88446,34131,0,0
8285,145.0.1,986825,Hulen/Montgomery Plaza,,0,88451,34131,0,0
8285,145.0.1,986826,Hulen/Montgomery Plaza,,0,88444,34131,0,0
8285,145.0.1,986827,Hulen/Montgomery Plaza,,0,88952,34131,0,0
8285,145.0.1,986828,Hulen/Montgomery Plaza,,0,88955,34131,0,0
8285,145.0.1,986829,Hulen/Montgomery Plaza,,0,88445,34131,0,0
8285,145.0.1,986830,Hulen/Montgomery Plaza,,0,88444,34131,0,0
8285,145.0.1,986831,Hulen/Montgomery Plaza,,0,88952,34131,0,0
8285,145.0.1,986832,Hulen/Montgomery Plaza,,0,88955,34131,0,0
8285,145.0.1,986833,Hulen/Montgomery Plaza,,0,88445,34131,0,0
8285,145.0.1,986834,Hulen/Sycamore School Rd,,1,88442,34132,0,0
8285,145.0.1,986835,Hulen/Sycamore School Rd,,1,88446,34132,0,0
8285,145.0.1,986836,Hulen/Sycamore School Rd,,1,88451,34132,0,0
8285,145.0.1,986837,Hulen/Sycamore School Rd,,1,88846,34132,0,0
8285,145.0.1,986838,Hulen/Sycamore School Rd,,1,89732,34132,0,0
8285,145.0.1,986839,Hulen/Sycamore School Rd,,1,88446,34132,0,0
8285,145.0.1,986840,Hulen/Sycamore School Rd,,1,88451,34132,0,0
8285,145.0.1,986841,Hulen/Sycamore School Rd,,1,88846,34132,0,0
8285,145.0.1,986842,Hulen/Sycamore School Rd,,1,89732,34132,0,0
8285,145.0.1,986843,Hulen/Sycamore School Rd,,1,88955,34132,0,0
8285,145.0.1,986844,Hulen/Sycamore School Rd,,1,88451,34132,0,0
8285,145.0.1,986845,Hulen/Sycamore School Rd,,1,88444,34132,0,0
8285,145.0.1,986846,Hulen/Sycamore School Rd,,1,88952,34132,0,0
8285,145.0.1,986847,Hulen/Sycamore School Rd,,1,88955,34132,0,0
8285,145.0.1,986848,Hulen/Sycamore School Rd,,1,88445,34132,0,0
8285,145.0.1,986849,Hulen/Sycamore School Rd,,1,88444,34132,0,0
8285,145.0.1,986850,Hulen/Sycamore School Rd,,1,88952,34132,0,0
8286,145.0.1,986943,University Dr/Jacksboro Hwy,,0,88669,34133,0,0
8286,145.0.1,986944,University Dr/Jacksboro Hwy,,0,88668,34133,0,0
8286,145.0.1,986945,University Dr/Jacksboro Hwy,,0,88669,34133,0,0
8286,145.0.1,986946,University Dr/Jacksboro Hwy,,0,88668,34133,0,0
8286,145.0.1,986947,University Dr/Jacksboro Hwy,,0,88669,34133,0,0
8286,145.0.1,986948,University Dr/Jacksboro Hwy,,0,88668,34133,0,0
8286,145.0.1,986949,University Dr/Jacksboro Hwy,,0,89733,34133,0,0
8286,145.0.1,986950,University Dr/Jacksboro Hwy,,0,89734,34133,0,0
8286,145.0.1,986951,University Dr/Jacksboro Hwy,,0,88666,34133,0,0
8286,145.0.1,986952,University Dr/Jacksboro Hwy,,0,88667,34133,0,0
8286,145.0.1,986953,University Dr/Jacksboro Hwy,,0,88666,34133,0,0
8286,145.0.1,986954,University Dr/Jacksboro Hwy,,0,88667,34133,0,0
8286,145.0.1,986955,University Dr/Jacksboro Hwy,,0,88666,34133,0,0
8286,145.0.1,986956,University Dr/Jacksboro Hwy,,0,88667,34133,0,0
8286,145.0.1,986957,University Dr/Jacksboro Hwy,,0,88666,34133,0,0
8286,145.0.1,986958,University Dr/Trail Lake,,1,88669,34134,0,0
8286,145.0.1,986959,University Dr/Trail Lake,,1,88668,34134,0,0
8286,145.0.1,986960,University Dr/Trail Lake,,1,88669,34134,0,0
8286,145.0.1,986961,University Dr/Trail Lake,,1,88668,34134,0,0
8286,145.0.1,986962,University Dr/Trail Lake,,1,88669,34134,0,0
8286,145.0.1,986963,University Dr/Trail Lake,,1,88668,34134,0,0
8286,145.0.1,986964,University Dr/Trail Lake,,1,89733,34134,0,0
8286,145.0.1,986965,University Dr/Trail Lake,,1,89734,34134,0,0
8286,145.0.1,986966,University Dr/Trail Lake,,1,88666,34134,0,0
8286,145.0.1,986967,University Dr/Trail Lake,,1,88667,34134,0,0
8286,145.0.1,986968,University Dr/Trail Lake,,1,88666,34134,0,0
8286,145.0.1,986969,University Dr/Trail Lake,,1,88667,34134,0,0
8286,145.0.1,986970,University Dr/Trail Lake,,1,88666,34134,0,0
8286,145.0.1,986971,University Dr/Trail Lake,,1,88667,34134,0,0
8286,145.0.1,986972,University Dr/Trail Lake,,1,88666,34134,0,0
8287,145.0.1,987053,Riverside Dr/North Side Station,,0,88684,34135,0,0
8287,145.0.1,987054,Riverside Dr/North Side Station,,0,88685,34135,0,0
8287,145.0.1,987055,Riverside Dr/North Side Station,,0,88686,34135,0,0
8287,145.0.1,987056,Riverside Dr/North Side Station,,0,88684,34135,0,0
8287,145.0.1,987057,Riverside Dr/North Side Station,,0,88685,34135,0,0
8287,145.0.1,987058,Riverside Dr/North Side Station,,0,88686,34135,0,0
8287,145.0.1,987059,Riverside Dr/North Side Station,,0,88684,34135,0,0
8287,145.0.1,987060,Riverside Dr/North Side Station,,0,88685,34135,0,0
8287,145.0.1,987061,Riverside Dr/North Side Station,,0,88686,34135,0,0
8287,145.0.1,987062,Riverside Dr/North Side Station,,0,88684,34135,0,0
8287,145.0.1,987063,Riverside Dr/North Side Station,,0,88685,34135,0,0
8287,145.0.1,987064,Riverside Dr/North Side Station,,0,88686,34135,0,0
8287,145.0.1,987065,Riverside Dr/North Side Station,,0,88684,34135,0,0
8287,145.0.1,987066,Riverside Dr/North Side Station,,0,88685,34135,0,0
8287,145.0.1,987067,Riverside Dr/North Side Station,,0,88686,34135,0,0
8287,145.0.1,987068,Riverside Dr/North Side Station,,0,88684,34135,0,0
8287,145.0.1,987069,Riverside Dr/North Side Station,,0,88685,34135,0,0
8287,145.0.1,987070,Riverside Dr/North Side Station,,0,88683,34135,0,0
8287,145.0.1,987071,Riverside Dr/North Side Station,,0,88684,34135,0,0
8287,145.0.1,987072,Riverside Dr/North Side Station,,0,88682,34135,0,0
8287,145.0.1,987073,Riverside Dr/North Side Station,,0,88683,34135,0,0
8287,145.0.1,987074,Riverside Dr/North Side Station,,0,88684,34135,0,0
8287,145.0.1,987075,Riverside Dr/North Side Station,,0,88682,34135,0,0
8287,145.0.1,987076,Riverside Dr/North Side Station,,0,88683,34135,0,0
8287,145.0.1,987077,Riverside Dr/North Side Station,,0,88684,34135,0,0
8287,145.0.1,987078,Riverside Dr/North Side Station,,0,88682,34135,0,0
8287,145.0.1,987079,Riverside Dr/North Side Station,,0,88683,34135,0,0
8287,145.0.1,987080,Riverside Dr/North Side Station,,0,88682,34135,0,0
8287,145.0.1,987081,Riverside Dr/North Side Station,,0,88683,34135,0,0
8287,145.0.1,987082,Riverside Dr/North Side Station,,0,88682,34135,0,0
8287,145.0.1,987083,Riverside Dr/Sierra Vista,,1,88684,34136,0,0
8287,145.0.1,987084,Riverside Dr/Sierra Vista,,1,88685,34136,0,0
8287,145.0.1,987085,Riverside Dr/Sierra Vista,,1,88686,34136,0,0
8287,145.0.1,987086,Riverside Dr/Sierra Vista,,1,88684,34136,0,0
8287,145.0.1,987087,Riverside Dr/Sierra Vista,,1,88685,34136,0,0
8287,145.0.1,987088,Riverside Dr/Sierra Vista,,1,88686,34136,0,0
8287,145.0.1,987089,Riverside Dr/Sierra Vista,,1,88684,34136,0,0
8287,145.0.1,987090,Riverside Dr/Sierra Vista,,1,88685,34136,0,0
8287,145.0.1,987091,Riverside Dr/Sierra Vista,,1,88686,34136,0,0
8287,145.0.1,987092,Riverside Dr/Sierra Vista,,1,88684,34136,0,0
8287,145.0.1,987093,Riverside Dr/Sierra Vista,,1,88685,34136,0,0
8287,145.0.1,987094,Riverside Dr/Sierra Vista,,1,88686,34136,0,0
8287,145.0.1,987095,Riverside Dr/Sierra Vista,,1,88684,34136,0,0
8287,145.0.1,987096,Riverside Dr/Sierra Vista,,1,88685,34136,0,0
8287,145.0.1,987097,Riverside Dr/Sierra Vista,,1,88683,34136,0,0
8287,145.0.1,987098,Riverside Dr/Sierra Vista,,1,88684,34136,0,0
8287,145.0.1,987099,Riverside Dr/Sierra Vista,,1,88682,34136,0,0
8287,145.0.1,987100,Riverside Dr/Sierra Vista,,1,88683,34136,0,0
8287,145.0.1,987101,Riverside Dr/Sierra Vista,,1,88684,34136,0,0
8287,145.0.1,987102,Riverside Dr/Sierra Vista,,1,88682,34136,0,0
8287,145.0.1,987103,Riverside Dr/Sierra Vista,,1,88683,34136,0,0
8287,145.0.1,987104,Riverside Dr/Sierra Vista,,1,88684,34136,0,0
8287,145.0.1,987105,Riverside Dr/Sierra Vista,,1,88682,34136,0,0
8287,145.0.1,987106,Riverside Dr/Sierra Vista,,1,88683,34136,0,0
8287,145.0.1,987107,Riverside Dr/Sierra Vista,,1,88684,34136,0,0
8287,145.0.1,987108,Riverside Dr/Sierra Vista,,1,88682,34136,0,0
8287,145.0.1,987109,Riverside Dr/Sierra Vista,,1,88683,34136,0,0
8287,145.0.1,987110,Riverside Dr/Sierra Vista,,1,88682,34136,0,0
8287,145.0.1,987111,Riverside Dr/Sierra Vista,,1,88683,34136,0,0
8288,145.0.1,987203,Handley/Trinity Lakes Sta.,,0,88704,34137,0,0
8288,145.0.1,987204,Handley/Trinity Lakes Sta.,,0,88702,34137,0,0
8288,145.0.1,987205,Handley/Trinity Lakes Sta.,,0,88703,34137,0,0
8288,145.0.1,987206,Handley/Trinity Lakes Sta.,,0,88704,34137,0,0
8288,145.0.1,987207,Handley/Trinity Lakes Sta.,,0,88702,34137,0,0
8288,145.0.1,987208,Handley/Trinity Lakes Sta.,,0,88703,34137,0,0
8288,145.0.1,987209,Handley/Trinity Lakes Sta.,,0,88704,34137,0,0
8288,145.0.1,987210,Handley/Trinity Lakes Sta.,,0,88702,34137,0,0
8288,145.0.1,987211,Handley/Trinity Lakes Sta.,,0,88703,34137,0,0
8288,145.0.1,987212,Handley/Trinity Lakes Sta.,,0,88702,34137,0,0
8288,145.0.1,987213,Handley/Trinity Lakes Sta.,,0,88703,34137,0,0
8288,145.0.1,987214,Handley/Trinity Lakes Sta.,,0,88702,34137,0,0
8288,145.0.1,987215,Handley/Trinity Lakes Sta.,,0,88700,34137,0,0
8288,145.0.1,987216,Handley/Trinity Lakes Sta.,,0,88699,34137,0,0
8288,145.0.1,987217,Handley/Trinity Lakes Sta.,,0,88700,34137,0,0
8288,145.0.1,987218,Handley/Trinity Lakes Sta.,,0,88701,34137,0,0
8288,145.0.1,987219,Handley/Trinity Lakes Sta.,,0,88996,34137,0,0
8288,145.0.1,987220,Handley/Trinity Lakes Sta.,,0,88700,34137,0,0
8288,145.0.1,987221,Handley/Trinity Lakes Sta.,,0,88701,34137,0,0
8288,145.0.1,987222,Handley/Trinity Lakes Sta.,,0,88996,34137,0,0
8288,145.0.1,987223,Handley/Trinity Lakes Sta.,,0,88700,34137,0,0
8288,145.0.1,987224,Handley/Trinity Lakes Sta.,,0,88996,34137,0,0
8288,145.0.1,987225,Handley/Trinity Lakes Sta.,,0,88700,34137,0,0
8288,145.0.1,987226,Handley/Trinity Lakes Sta.,,0,88996,34137,0,0
8288,145.0.1,987227,Handley/Martin St.,,1,88703,34138,0,0
8288,145.0.1,987228,Handley/Martin St.,,1,88704,34138,0,0
8288,145.0.1,987229,Handley/Martin St.,,1,88702,34138,0,0
8288,145.0.1,987230,Handley/Martin St.,,1,88703,34138,0,0
8288,145.0.1,987231,Handley/Martin St.,,1,88704,34138,0,0
8288,145.0.1,987232,Handley/Martin St.,,1,88702,34138,0,0
8288,145.0.1,987233,Handley/Martin St.,,1,88703,34138,0,0
8288,145.0.1,987234,Handley/Martin St.,,1,88704,34138,0,0
8288,145.0.1,987235,Handley/Martin St.,,1,88702,34138,0,0
8288,145.0.1,987236,Handley/Martin St.,,1,88703,34138,0,0
8288,145.0.1,987237,Handley/Martin St.,,1,88702,34138,0,0
8288,145.0.1,987238,Handley/Martin St.,,1,88703,34138,0,0
8288,145.0.1,987239,Handley/Martin St.,,1,88699,34138,0,0
8288,145.0.1,987240,Handley/Martin St.,,1,88700,34138,0,0
8288,145.0.1,987241,Handley/Martin St.,,1,88996,34138,0,0
8288,145.0.1,987242,Handley/Martin St.,,1,88700,34138,0,0
8288,145.0.1,987243,Handley/Martin St.,,1,88701,34138,0,0
8288,145.0.1,987244,Handley/Martin St.,,1,88996,34138,0,0
8288,145.0.1,987245,Handley/Martin St.,,1,88700,34138,0,0
8288,145.0.1,987246,Handley/Martin St.,,1,88701,34138,0,0
8288,145.0.1,987247,Handley/Martin St.,,1,88996,34138,0,0
8288,145.0.1,987248,Handley/Martin St.,,1,88700,34138,0,0
8288,145.0.1,987249,Handley/Martin St.,,1,88996,34138,0,0
8290,145.0.1,987345,North P&R Express/Downtown,,0,88719,34143,0,0
8290,145.0.1,987346,North P&R Express/Downtown,,0,88721,34143,0,0
8290,145.0.1,987347,North P&R Express/Downtown,,0,88719,34143,0,0
8290,145.0.1,987348,North P&R Express/Downtown,,0,88721,34143,0,0
8290,145.0.1,987349,North P&R Express/Downtown,,0,88719,34143,0,0
8290,145.0.1,987350,North P&R Express/Downtown,,0,88721,34143,0,0
8290,145.0.1,987351,North P&R Express/Downtown,,0,88719,34143,0,0
8290,145.0.1,987352,North P&R Express/Downtown,,0,88719,34143,0,0
8290,145.0.1,987353,North P&R Express/Downtown,,0,88719,34143,0,0
8290,145.0.1,987354,North P&R Express/Downtown,,0,88719,34143,0,0
8290,145.0.1,987355,North P&R Express/Downtown,,0,88719,34143,0,0
8290,145.0.1,987356,North P&R Express/Downtown,,0,88863,34143,0,0
8290,145.0.1,987357,North P&R Express/Downtown,,0,88863,34143,0,0
8290,145.0.1,987358,North P&R Express/Downtown,,0,88863,34143,0,0
8290,145.0.1,987359,North P&R Express/Downtown,,0,88720,34143,0,0
8290,145.0.1,987360,North P&R Express/Downtown,,0,88863,34143,0,0
8290,145.0.1,987361,North P&R Express/Downtown,,0,88720,34143,0,0
8290,145.0.1,987362,North P&R Express/Downtown,,0,88863,34143,0,0
8290,145.0.1,987363,North P&R Express/Downtown,,0,88720,34143,0,0
8290,145.0.1,987364,North P&R Express/Downtown,,0,88863,34143,0,0
8290,145.0.1,987365,North P&R Express/Downtown,,0,88863,34143,0,0
8290,145.0.1,987366,North P&R Express/Downtown,,0,88863,34143,0,0
8290,145.0.1,987367,North P&R Express,,1,88719,34144,0,0
8290,145.0.1,987368,North P&R Express,,1,88721,34144,0,0
8290,145.0.1,987369,North P&R Express,,1,88719,34144,0,0
8290,145.0.1,987370,North P&R Express,,1,88721,34144,0,0
8290,145.0.1,987371,North P&R Express,,1,88719,34144,0,0
8290,145.0.1,987372,North P&R Express,,1,88721,34144,0,0
8290,145.0.1,987373,North P&R Express,,1,88719,34144,0,0
8290,145.0.1,987374,North P&R Express,,1,88719,34144,0,0
8290,145.0.1,987375,North P&R Express,,1,88719,34144,0,0
8290,145.0.1,987376,North P&R Express,,1,88719,34144,0,0
8290,145.0.1,987377,North P&R Express,,1,88719,34144,0,0
8290,145.0.1,987378,North P&R Express,,1,88863,34144,0,0
8290,145.0.1,987379,North P&R Express,,1,88863,34144,0,0
8290,145.0.1,987380,North P&R Express,,1,88863,34144,0,0
8290,145.0.1,987381,North P&R Express,,1,88720,34144,0,0
8290,145.0.1,987382,North P&R Express,,1,88863,34144,0,0
8290,145.0.1,987383,North P&R Express,,1,88720,34144,0,0
8290,145.0.1,987384,North P&R Express,,1,88863,34144,0,0
8290,145.0.1,987385,North P&R Express,,1,88720,34144,0,0
8290,145.0.1,987386,North P&R Express,,1,88863,34144,0,0
8290,145.0.1,987387,North P&R Express,,1,88863,34144,0,0
8290,145.0.1,987388,North P&R Express,,1,88863,34144,0,0
8291,145.0.1,987389,South P&R Express/Downtown,,0,88724,34145,0,0
8291,145.0.1,987390,South P&R Express/Downtown,,0,88447,34145,0,0
8291,145.0.1,987391,South P&R Express/Downtown,,0,88725,34145,0,0
8291,145.0.1,987392,South P&R Express/Downtown,,0,88724,34145,0,0
8291,145.0.1,987393,South P&R Express/Downtown,,0,88723,34146,0,0
8291,145.0.1,987394,South P&R Express/Downtown,,0,88722,34146,0,0
8291,145.0.1,987395,South P&R Express,,1,88724,34147,0,0
8291,145.0.1,987396,South P&R Express,,1,88723,34148,0,0
8291,145.0.1,987397,South P&R Express,,1,88722,34148,0,0
8291,145.0.1,987398,South P&R Express,,1,88723,34148,0,0
8291,145.0.1,987399,South P&R Express,,1,88722,34148,0,0
8292,145.0.1,987400,Hemphill/Sycamore School/La Gran Plaza,,0,88727,34149,0,0
8292,145.0.1,987401,Hemphill/Sycamore School/La Gran Plaza,,0,88727,34149,0,0
8292,145.0.1,987402,Hemphill/Sycamore School/La Gran Plaza,,0,88727,34149,0,0
8292,145.0.1,987403,Hemphill/Sycamore School/La Gran Plaza,,0,88727,34149,0,0
8292,145.0.1,987404,Hemphill/Sycamore School/La Gran Plaza,,0,88727,34149,0,0
8292,145.0.1,987405,Hemphill/Sycamore School/La Gran Plaza,,0,88727,34149,0,0
8292,145.0.1,987406,Hemphill/Sycamore School/La Gran Plaza,,0,88727,34149,0,0
8292,145.0.1,987407,Hemphill/Sycamore School/La Gran Plaza,,0,88727,34149,0,0
8292,145.0.1,987408,Hemphill/Sycamore School/La Gran Plaza,,0,88726,34149,0,0
8292,145.0.1,987409,Hemphill/Sycamore School/La Gran Plaza,,0,88726,34149,0,0
8292,145.0.1,987410,Hemphill/Sycamore School/La Gran Plaza,,0,88726,34149,0,0
8292,145.0.1,987411,Hemphill/Sycamore School/La Gran Plaza,,0,88726,34149,0,0
8292,145.0.1,987412,Hemphill/Sycamore School/La Gran Plaza,,0,88726,34149,0,0
8292,145.0.1,987413,Hemphill/Sycamore School/La Gran Plaza,,0,88726,34149,0,0
8292,145.0.1,987414,Hemphill/Sycamore School/Walmart,,1,88727,34150,0,0
8292,145.0.1,987415,Hemphill/Sycamore School/Walmart,,1,88727,34150,0,0
8292,145.0.1,987416,Hemphill/Sycamore School/Walmart,,1,88727,34150,0,0
8292,145.0.1,987417,Hemphill/Sycamore School/Walmart,,1,88727,34150,0,0
8292,145.0.1,987418,Hemphill/Sycamore School/Walmart,,1,88727,34150,0,0
8292,145.0.1,987419,Hemphill/Sycamore School/Walmart,,1,88727,34150,0,0
8292,145.0.1,987420,Hemphill/Sycamore School/Walmart,,1,88727,34150,0,0
8292,145.0.1,987421,Hemphill/Sycamore School/Walmart,,1,88727,34150,0,0
8292,145.0.1,987422,Hemphill/Sycamore School/Walmart,,1,88726,34150,0,0
8292,145.0.1,987423,Hemphill/Sycamore School/Walmart,,1,88726,34150,0,0
8292,145.0.1,987424,Hemphill/Sycamore School/Walmart,,1,88726,34150,0,0
8292,145.0.1,987425,Hemphill/Sycamore School/Walmart,,1,88726,34150,0,0
8292,145.0.1,987426,Hemphill/Sycamore School/Walmart,,1,88726,34150,0,0
8292,145.0.1,987427,Hemphill/Sycamore School/Walmart,,1,88726,34150,0,0
8293,145.0.1,987567,The Spur/Downtown,,0,88734,34151,0,0
8293,145.0.1,987508,The Spur/Downtown,,0,88740,34151,0,0
8293,145.0.1,987509,The Spur/Downtown,,0,88734,34151,0,0
8293,145.0.1,987510,The Spur/Downtown,,0,88739,34151,0,0
8293,145.0.1,987511,The Spur/Downtown,,0,88738,34151,0,0
8293,145.0.1,987512,The Spur/Downtown,,0,88740,34151,0,0
8293,145.0.1,987513,The Spur/Downtown,,0,88734,34151,0,0
8293,145.0.1,987514,The Spur/Downtown,,0,88737,34151,0,0
8293,145.0.1,987515,The Spur/Downtown,,0,88739,34151,0,0
8293,145.0.1,987516,The Spur/Downtown,,0,88738,34151,0,0
8293,145.0.1,987517,The Spur/Downtown,,0,88740,34151,0,0
8293,145.0.1,987518,The Spur/Downtown,,0,88734,34151,0,0
8293,145.0.1,987519,The Spur/Downtown,,0,88737,34151,0,0
8293,145.0.1,987520,The Spur/Downtown,,0,88739,34151,0,0
8293,145.0.1,987521,The Spur/Downtown,,0,88738,34151,0,0
8293,145.0.1,987522,The Spur/Downtown,,0,88740,34151,0,0
8293,145.0.1,987523,The Spur/Downtown,,0,88734,34151,0,0
8293,145.0.1,987524,The Spur/Downtown,,0,88737,34151,0,0
8293,145.0.1,987525,The Spur/Downtown,,0,88739,34151,0,0
8293,145.0.1,987526,The Spur/Downtown,,0,88738,34151,0,0
8293,145.0.1,987527,The Spur/Downtown,,0,88740,34151,0,0
8293,145.0.1,987528,The Spur/Downtown,,0,88734,34151,0,0
8293,145.0.1,987529,The Spur/Downtown,,0,88737,34151,0,0
8293,145.0.1,987530,The Spur/Downtown,,0,88739,34151,0,0
8293,145.0.1,987531,The Spur/Downtown,,0,88738,34151,0,0
8293,145.0.1,987532,The Spur/Downtown,,0,88740,34151,0,0
8293,145.0.1,987533,The Spur/Downtown,,0,88734,34151,0,0
8293,145.0.1,987534,The Spur/Downtown,,0,88737,34151,0,0
8293,145.0.1,987535,The Spur/Downtown,,0,88739,34151,0,0
8293,145.0.1,987536,The Spur/Downtown,,0,88738,34151,0,0
8293,145.0.1,987537,The Spur/Downtown,,0,88735,34151,0,0
8293,145.0.1,987538,The Spur/Downtown,,0,88734,34151,0,0
8293,145.0.1,987539,The Spur/Downtown,,0,88737,34151,0,0
8293,145.0.1,987540,The Spur/Downtown,,0,88736,34151,0,0
